lyft_id,message
1218208994626134228,"Hi ; I don't understand why my driving record isn't being processed by you guys ; It says information missing ; When I log into the portal it says information missing, but I included Lyft on the email from icbc driving records so I'm not sure what other information"
1306464539028531832,Hi ; Almost going this week to get it ; Okay thanks
1325992484762884756,Hi sir ; I need help about my driver application ; No I don't know ; Can u explain little bit what I have to do it
1332989835951491998,"Hi Taylor. Im attempting use the code for signup: Valley500 but was unable to enter it when I started the process. How do I enter the code now? ; Just got my commercial vehicle exam done today. Still studying for the driver exam but will have it done in before the end of this month ; Your rep at the information session I attended mentioned there an addition $300 for the first 30 rides. ; There was a total of $800 reimbursement that he mentioned but I don't remember the details. Could you clerify that please. The info session was in Langle ; y, BC on Oct 19th ; Could it be in regard to the ""Valley500"" code? ; Am I eligible for the signup bonus?"
1174357683210961180,Hello ; Not yet
1156300087175211038,"I don't leave California,I leave Toronto Ontario Canada thank you"
1023434502215309380,My car is a 2009 and too old... ; No
1343984664525174792,What else do you need?
1327036674708384574,No thankyou ; Thankyou
1324853565017375566,I dont feel good right now to deal with this I will later .. my husband say he can help .Thank You ; Ok .thank you  🙏😊
1303002972677333302,Hi I'm not interested ty
1304278538980717410,"Hi Taylor, I'm interested in driving for Lyft in Vancouver but I do not have a car. Are there any leasing opportunities available through Lyft?"
1339487300892533226,Not interested
1308978065019624346,"Hello, I think I gotta get my 4 class license first ; Yes I know but they keep signing me out from their classes ; Yes Im already in"
1319139043589819038,"Hi Taylor, thanks for reaching out. I'm not in a financial position at this time to complete the more than $500 expenditures required to complete my regi ; stration at this time. When will Lyft be starting operations in the Vancouver area? ; I have no issues getting any of the inspections, licenses, or the vulnerable sector check. I just don't have the more than ¤500 that these things will co ; st. I've tried to plan what kind of a time frame I'll be able to recuperate these funds, which is a lot to invest in a possibility of employment mind you ; , but I am unable to locate your payment terms for drivers. ; Taylor, all of these links that you provided are generic and have no bearing on the issues I'm having. Are you a robot?"
1328809613852883152,Hi Dear Tayler I am so sorry all I wanted to do was try to become your costumer not Driver . How do I download your app?
1332979758958641984,Lyft drive team sent me an email that said that they are rejecting my application to be a driver on the Lyft platform. Do you have any idea on why they r ; ejected?
1331113442466790044,How do I close my lyft account? ; Thank u
1329104646991205270,Hi the reason I didn't finish my application is because I thought you guys supplied the car to drive and I don't have one.
1341502485694005554,Not interested
1343620584202052144,"Not interested, please remove me from list."
1326140577885188520,Hi Taylor.   I was having trouble online as the application would not let be enter my car info
1306332442770251806,Hi ; I have to get my class 4
1313919095240737352,I don't have a class 4 DL
1309556219055500200,I'm not interested thanks
1333772903335494186,My car is 2005 so I don't qualify. ; No. I just want to discontinue the application.
1039420015776565306,"I did as much of the application as I could. My car is too old to use, and the rental car service said it wasn't available here yet, so looks like I can' ; t become a driver yet ; No, this one runs great and I've only had it just over a year. Besides, no way I could afford a new one"
1328040644719683650,Hi. I live in Richmond  do I need a vulnerable sector check for Richmond and Vancouver and surrey etc? Or just one from the rcmp in Richmond ? ; Thanx
1307012947959334986,Hello Taylor how are you ; I have my class 1
1309269350380733366,Hi Tylor I'm curious to know that from when Lyft is going to operate in Vancouver B.C. and which car we can use. Thnx
1338312406321562112,"Hi Taylor, my car does not qualify as it is a 2006 ; No"
1324415452494614566,"Hi, yes I was having trouble filling out the postal code section. It said to ""enter a valid postal code""  when I know its correct and I tried several dif ; ferent  formats. Any advice? ; rrimpala¡gmail.com ; 21125 93 Avenue  Langley BC V1M 2B3 ; Yes, I have a class 1 ; BC # 4298752 ; Ty ; So it wont allow me to put in my Birthdate or proper expiry day for my DL. Doesn't give the option on the app. Also, it wont accept my SIN #, says it's n ; ot valid.  ; There are some obvious glitches on the application forms, at least on my platform on this phone"
1140978483475237158,I was mistaken . I thought I was applying for a passenger account. Please disregard
864658737341476996,I need to upgrade my license first ; Nope - send a link ; I don't need an info class thanks ; I can't afford it so probably not
1325517020906242156,Actually sorry I want to cancel my application. I downloaded the wrong one. I do not want to be a driver. Thanks ; I was looking for a driver
1309529076882480088,"Hi Taylor, Will you be able to arrange a car for me to drive?"
1340814591574561032,please cancel application. vehicle does not meet minimum model year
1332965437063504344,Hi Taylor
1326189977408391498,Hello ; I do have my class 7 but its alberta licence ; Fuck you
1266459776010659904,No thanks. Turns out my driver's licence is not eligible
1305769728401778760,"Thanks. When is Lyft here? ; I drive a taxi. But am waiting for a birth certificate replacement. ; Thanks ; Thank you ; Hi, can I get a commercial vehicle inspection at an authorized business other than Canadian Tire? ; Thank you ; Friday ; I will ; 😁 ; Hi, I just uploaded my insurance form. It's registered jointly between my dad and I but am switching it to just me. How can I reload it to you. ; Hi, I have my criminal record  check being done at the Vancouver police department. Is that what you are talking about? ; It might take 7 days or more ; And I'll do my Sterling form tonight ; Thanks very much ; Is there anything else missing from my documents other than my photo? ; I'm having difficulty getting to the help site for Lyft"
1302817592684302562,I deleted my profile. My car only has 2 doors
1319182892873480908,Hey. I'm not going to be signing up for Lyft as there is no reason for you guys to have my SIN. I'm only obligated to give it to you if I'm an employee w ; hich I wouldn't be  ; Thank you
